canonical_smiles,MW,AMW
CCOC(=O)C(Cc1ccccc1)Nc1nc2cc(C(C)C)ccc2o1,352.47,7.04939999999999
COc1ccc2oc(NC(Cc3ccccc3)c3ccccc3)nc2c1,344.44,7.48782608695652
CSCC(Cc1ccccc1)Nc1nc2cc(C(C)C)ccc2o1,340.53,7.09437499999999
COc1ccccc1CNC(=N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3C)C(=O)O)C2)cc1,607.75,7.99671052631578
Cc1noc(C)c1S(=O)(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)NCc3cccc(F)c3)cc2)=NO1)C(=O)O,600.69,8.46042253521126
CCC(CC)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,511.15,7.40797101449275
Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccsc2)CC1,503.08,8.24721311475409
CCOC(=O)C(Cc1ccc(Cl)cc1)Nc1nc2ccccc2s1,360.89,8.80219512195121
CN(C)S(=O)(=O)c1ccc2oc(NC(Cc3ccc(F)cc3)c3ccccn3)nc2c1,440.54,8.47192307692307
Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCNCC1,427.96,8.55919999999999
Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccc(F)cc2)CC1,536.08,8.50920634920634
Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,524.15,7.5963768115942
Cl.O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCC2)CC1,537.189999999999,7.35876712328766
Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCCO5)CC4)ccc3[nH]c-2n1,529.11,7.55871428571428
Cc1ccc2oc(NC(CC3CCCCC3)c3ccncc3)nc2c1,335.49,6.70979999999999
CC(C)c1ccc2oc(N[C@@H](CN3CCCCC3)c3ccccc3)nc2c1,363.55,6.49196428571428
CCCCNC(=N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NC(=O)OCCCC)C(=O)O)C2)cc1,489.64,6.99485714285714
Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCc2ccccc2)CC1,532.12,8.06242424242424
Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccccc2)CC1,517.1,8.07968749999999
COc1ccc2oc(NC(Cc3ccc(F)cc3)c3ccccn3)nc2c1,363.42,8.07599999999999
